Syl : Freq_in_tokens : Freq_in_corpus
बअंधई : 1 : 899
इचछइ : 1 : 898
चछइतअ : 1 : 898
तरअजञआ : 1 : 898
चउकअ : 1 : 896
भईतई : 1 : 895
अंगलअं : 1 : 894
गलअंडअ : 1 : 894
रआटअ : 1 : 894
नऐसअ : 1 : 890
सअरगइ : 1 : 890
रगइकअ : 1 : 890
आगआ : 1 : 883
रआऊ : 1 : 879
ऊतअ : 1 : 879
सवआगअ : 1 : 878
कउणई : 1 : 878
नअतआ : 1 : 874
मआझए : 1 : 874
शअमउ : 1 : 873
आरई : 1 : 871
लअगए : 1 : 869
गएचअ : 1 : 869
गओडअ : 1 : 868
मउददआ : 1 : 865
अशओ : 1 : 864
शओकअ : 1 : 864
यअणअ : 1 : 863
पअचयआ : 1 : 863
नआवए : 1 : 863
यआपऊ : 1 : 862
बअळई : 1 : 858
आधउ : 1 : 855
यआलआ : 1 : 851
आनई : 1 : 851
लइहअ : 1 : 848
लअबअ : 1 : 847
रयआवअ : 1 : 847
लआवऊ : 1 : 846
थअंडअ : 1 : 845
तवआचए : 1 : 844
वइकरअ : 1 : 844
खआतरई : 1 : 842
शअरमआ : 1 : 841
चइवअ : 1 : 839
ओटअ : 1 : 838
परआणई : 1 : 837
जउनयआ : 1 : 836
सवआमई : 1 : 836
ळईवअ : 1 : 835
वइनओ : 1 : 834
नओदअ : 1 : 834
हअककअ : 1 : 834
सआथअ : 1 : 834
दआचइ : 1 : 832
नअसइ : 1 : 832
पएटरओ : 1 : 831
ईतई : 1 : 830
सकऋतई : 1 : 829
सएटअ : 1 : 828
तरअणआ : 1 : 826
वअडऊ : 1 : 823
वअगऐ : 1 : 823
गऐरए : 1 : 823
नअसपअ : 1 : 822
सपअतई : 1 : 822
रइतआ : 1 : 822
सटएशअ : 1 : 821
सआकआ : 1 : 820
पएटअ : 1 : 820
खएडअ : 1 : 818
नआई : 1 : 817
इजअ : 1 : 814
कऑलए : 1 : 813
लएजअ : 1 : 813
रणअधआ : 1 : 807
वऐयअ : 1 : 807
यअकतइ : 1 : 807
कतइकअ : 1 : 807
हईचअ : 1 : 806
यआतऊ : 1 : 805
ईसअ : 1 : 804
उतसआ : 1 : 804
भएटई : 1 : 804
करईडआ : 1 : 803
रआहई : 1 : 802
हईलअ : 1 : 802
फअटअ : 1 : 801
कअसइ : 1 : 800
सइतअ : 1 : 800
ळआसआ : 1 : 800
लआपऊ : 1 : 798
रओहइ : 1 : 797
रअखई : 1 : 795
वअरइ : 1 : 793
रइषठअ : 1 : 793
सअनमआ : 1 : 792
नमआनअ : 1 : 792
यआनअं : 1 : 792
रअंगआ : 1 : 792
गआबआ : 1 : 792
चयआसअ : 1 : 791
अँगअ : 1 : 789
आनआ : 1 : 788
दउरलअ : 1 : 785
रलअकषअ : 1 : 785
घअरषअ : 1 : 785
शइकषआ : 1 : 784
करआरई : 1 : 784
सअंयउ : 1 : 782
बअलआ : 1 : 780
लआतकआ : 1 : 780
सअंकए : 1 : 779
ऋतअ : 1 : 777
झअरअ : 1 : 777
हअवई : 1 : 775
बओटअ : 1 : 772
कऔतउ : 1 : 771
उददए : 1 : 770
ददएशअ : 1 : 770
इवअ : 1 : 770
शअंकअ : 1 : 770
सआयअं : 1 : 767
ओजअ : 1 : 767
तईनउ : 1 : 766
हआणअ : 1 : 765
तइचआ : 1 : 763
ऍनअ : 1 : 754
कईचयआ : 1 : 753
दइलअं : 1 : 753
आवअं : 1 : 753
वआरअं : 1 : 753
रअंवआ : 1 : 753
ततवआचए : 1 : 751
दआदआ : 1 : 751
ऍटअ : 1 : 749
पआठइ : 1 : 747
ठइअं : 1 : 747
चअहआ : 1 : 745
थओडए : 1 : 745
णअतए : 1 : 745
रदएशअ : 1 : 744
यआदअ : 1 : 744
दअवअ : 1 : 744
दअखअ : 1 : 743
इकसअ : 1 : 743
तअमई : 1 : 741
तऋतवअ : 1 : 740
दआरऊ : 1 : 739
सऐनयअ : 1 : 738
ओढअ : 1 : 734
नइघअ : 1 : 734
वइषयआ : 1 : 731
पअयउ : 1 : 730
चयआतअ : 1 : 730
चओरई : 1 : 729
आबअ : 1 : 729
इदअ : 1 : 728
जएथए : 1 : 727
यएतई : 1 : 726
सअचयआ : 1 : 725
नअचअ : 1 : 724
नइषए : 1 : 724
षएधअ : 1 : 724
दअणई : 1 : 723
दधअतअ : 1 : 723
ळआअं : 1 : 722
अथअ : 1 : 722
थअवअ : 1 : 722
जएचए : 1 : 721
रएचअ : 1 : 721
तआचयआ : 1 : 721
तअशई : 1 : 720
चइकआ : 1 : 720
गओलअ : 1 : 719
गरअजई : 1 : 719
जअबऊ : 1 : 718
बऊतअ : 1 : 718
ळअतए : 1 : 718
पआरटई : 1 : 716
ठअयअ : 1 : 715
तअसआ : 1 : 713
दरअकआ : 1 : 712
कओहअ : 1 : 710
हअलई : 1 : 710
रअरओ : 1 : 709
छआपअ : 1 : 708
दईचए : 1 : 708
यउवआ : 1 : 708
तयआतई : 1 : 707
हइनए : 1 : 704
इओ : 1 : 703
बऑलइ : 1 : 702
लइवऊ : 1 : 702
इसटअ : 1 : 701
पऐसआ : 1 : 700
दएसआ : 1 : 699
दईडअ : 1 : 697
पअनआ : 1 : 697
डअळई : 1 : 696
आखआ : 1 : 695
फएसअ : 1 : 692
सअबउ : 1 : 692
लहआधइ : 1 : 692
हअसतए : 1 : 690
णअलए : 1 : 689
तवअचआ : 1 : 689
सअवआ : 1 : 687
रशअवअ : 1 : 687
रअसतए : 1 : 687
ककआदआ : 1 : 686
दइशए : 1 : 686
शएनए : 1 : 686
रणअनअ : 1 : 683
सउटटई : 1 : 682
जओडई : 1 : 682
थअरअ : 1 : 681
नअंबअ : 1 : 680
आखअ : 1 : 680
जआवए : 1 : 680
दइतयअ : 1 : 678
आशआ : 1 : 677
छआनअ : 1 : 676
जओशई : 1 : 676
वइसतआ : 1 : 676
सतआरअ : 1 : 676
रअतनआ : 1 : 675
तनआगइ : 1 : 675
बओलआ : 1 : 673
गओअं : 1 : 673
कषआचए : 1 : 672
हआगअ : 1 : 672
मएटरओ : 1 : 672
बएळअ : 1 : 672
चअरआ : 1 : 672
मईचअ : 1 : 671
मआवइ : 1 : 670
लईलअ : 1 : 670
जआळअ : 1 : 669
परअदआ : 1 : 667
डईनए : 1 : 667
वइनअं : 1 : 666
नअंतई : 1 : 666
अगओ : 1 : 665
गओदअ : 1 : 665
शऐकषअ : 1 : 665
कषअणइ : 1 : 665
रवओततअ : 1 : 665
परआरअं : 1 : 664
नइवए : 1 : 664
षटरआतई : 1 : 664
तअदए : 1 : 663
दउचआ : 1 : 662
परआणअ : 1 : 661
जआरओ : 1 : 659
आढआ : 1 : 658
ढआवआ : 1 : 658
नइधअ : 1 : 657
गओवआ : 1 : 656
जअपतअ : 1 : 655
पअंजआ : 1 : 653
जआबअ : 1 : 653
उतसअ : 1 : 651
रयअरअ : 1 : 651
यआपरअ : 1 : 650
बअहअ : 1 : 650
रषईयअ : 1 : 649
तइचए : 1 : 649
रथअसअं : 1 : 647
वअततआ : 1 : 647
मउसलइ : 1 : 646
सलइमअ : 1 : 646
तरआतई : 1 : 646
वइतआ : 1 : 646
मआरफअ : 1 : 645
रफअतअ : 1 : 645
सऔअं : 1 : 645
दअरयअ : 1 : 645
शआहई : 1 : 644
दअनए : 1 : 644
मउरअ : 1 : 643
ओळई : 1 : 643
षटरअपअ : 1 : 643
शइषटयए : 1 : 642
खआतअ : 1 : 641
चअबअ : 1 : 640
आडअ : 1 : 640
हअचअ : 1 : 639
इषटअ : 1 : 639
उरई : 1 : 637
तईलआ : 1 : 637
वइजञआ : 1 : 635
खअनअ : 1 : 634
जइनअ : 1 : 634
लओमई : 1 : 633
पपयआतअ : 1 : 633
चछअतआ : 1 : 632
खआनयआ : 1 : 631
तअततवअ : 1 : 631
ककईचअ : 1 : 631
तइकई : 1 : 631
कईटअ : 1 : 631
सअंदए : 1 : 630
ओअं : 1 : 628
भरअषटआ : 1 : 627
षटआचआ : 1 : 627
ळअजअ : 1 : 627
सअणअ : 1 : 625
कउरअ : 1 : 624
दयआवए : 1 : 624
पअटए : 1 : 624
ऑकअ : 1 : 622
यआशइ : 1 : 621
तउलआ : 1 : 621
रउसतई : 1 : 621
डओळए : 1 : 620
सअकरइ : 1 : 620
करइयअ : 1 : 620
नउदआ : 1 : 619
नआचअ : 1 : 619
बओरडअ : 1 : 618
रईकषए : 1 : 617
दउखअ : 1 : 617
सउनई : 1 : 617
नईलअ : 1 : 617
तइचई : 1 : 616
बअदधअ : 1 : 615
सईमआ : 1 : 614
नओटअ : 1 : 614
जअचयआ : 1 : 613
ऑटअ : 1 : 613
आपए : 1 : 610
नअसऊ : 1 : 610
कअपऊ : 1 : 610
मउळअ : 1 : 607
रजअमआ : 1 : 605
लअकषमई : 1 : 605
धओनई : 1 : 605
मअशई : 1 : 604
शईनअ : 1 : 604
वयआयआ : 1 : 602
शआचयआ : 1 : 601
टरएनअ : 1 : 601
खआतए : 1 : 599
रइतयआ : 1 : 598
गओळआ : 1 : 598
यउषयआ : 1 : 598
नइटए : 1 : 597
हआसइ : 1 : 596
सओनयआ : 1 : 596
बउडअ : 1 : 595
भआळअ : 1 : 594
वइधए : 1 : 593
धएयअ : 1 : 593
वहइडई : 1 : 593
डईओ : 1 : 593
गअभअ : 1 : 592
फएरअ : 1 : 592
ऍमअ : 1 : 591
सआवए : 1 : 591
रअचए : 1 : 590
नअमऊ : 1 : 589
मऊदअ : 1 : 589
गआणयआ : 1 : 587
तयअकषआ : 1 : 586
बआजअ : 1 : 586
नयअतआ : 1 : 585
लआलआ : 1 : 583
वइदअ : 1 : 583
शअंकआ : 1 : 583
सअंतआ : 1 : 583
रथअनअ : 1 : 582
फउलए : 1 : 582
गरऍमअ : 1 : 580
रअचई : 1 : 580
टरअकअ : 1 : 579
उतकऋ : 1 : 579
रउणई : 1 : 579
हउतए : 1 : 578
तएकअ : 1 : 578
तउटअ : 1 : 578
दरअवअ : 1 : 577
परआधआ : 1 : 577
पआरकअ : 1 : 577
जआतअं : 1 : 576
कषआचयआ : 1 : 576
सवअसतअ : 1 : 575
शउलकअ : 1 : 575
हआटए : 1 : 574
दअबआ : 1 : 573
बआवअ : 1 : 573
बईडअ : 1 : 572
आधयअ : 1 : 572
सउभआ : 1 : 571
यउकतई : 1 : 570
रइकषआ : 1 : 567
हअणई : 1 : 567
तयआमअ : 1 : 566
बआबई : 1 : 566
बइगअ : 1 : 566
अणणआ : 1 : 566
इयओ : 1 : 565
रवआअं : 1 : 565
दअरशइ : 1 : 565
रशइतअ : 1 : 565
चअककअ : 1 : 565
ललईतअ : 1 : 565
बइलअ : 1 : 563
तएथई : 1 : 563
पईकअ : 1 : 563
जउरई : 1 : 563
ढअलआ : 1 : 562
थओडआ : 1 : 562
पऊलअ : 1 : 562
मइततआ : 1 : 562
ततआनए : 1 : 562
गऍसअ : 1 : 561
रचएतअ : 1 : 561
धअलयआ : 1 : 561
लआखओ : 1 : 561
डयआतअ : 1 : 559
पअदई : 1 : 557
सएवए : 1 : 557
दएतओ : 1 : 556
यएथऊ : 1 : 556
मअकआ : 1 : 555
कआजअ : 1 : 555
गऔरअ : 1 : 554
रअतऊ : 1 : 552
तऊदअ : 1 : 552
पउतरअ : 1 : 551
जअसथआ : 1 : 551
अबअ : 1 : 551
तअणआ : 1 : 550
पउलआ : 1 : 550
ऍकटअ : 1 : 550
धईतअ : 1 : 549
वअंचइ : 1 : 549
ळएचअ : 1 : 549
जअयई : 1 : 548
शरएणई : 1 : 548
ओलई : 1 : 548
टअतअं : 1 : 547
मइलअ : 1 : 547
तआतई : 1 : 547
वइदयअ : 1 : 546
दयअमआ : 1 : 546
नईनए : 1 : 546
पऍनअ : 1 : 546
बअंगआ : 1 : 546
गआलअ : 1 : 546
रअभआ : 1 : 545
गआमअ : 1 : 545
धआरमइ : 1 : 545
रमइकअ : 1 : 545
चइरअ : 1 : 544
नअऊ : 1 : 543
पइढई : 1 : 543
ततवआचई : 1 : 543
रआजऊ : 1 : 543
बअचआ : 1 : 542
गइरअ : 1 : 542
डएटआ : 1 : 542
लउकआ : 1 : 542
कलअबअ : 1 : 541
अरधआ : 1 : 541
हअसऊ : 1 : 541
धईहई : 1 : 541
हएतऊ : 1 : 541
वएधअ : 1 : 541
खअवऊ : 1 : 541
घयआवई : 1 : 540
जअधआ : 1 : 540
धआनई : 1 : 540
यएणए : 1 : 539
परआचई : 1 : 538
गअमआ : 1 : 538
मअहओ : 1 : 536
हओतसअ : 1 : 536
ळअबअ : 1 : 536
हअतवअ : 1 : 535
इगअ : 1 : 535
कइसअ : 1 : 534
पऊजआ : 1 : 532
घआबअ : 1 : 531
एचअ : 1 : 531
मआरकए : 1 : 529
रकएटअ : 1 : 529
दईतअ : 1 : 529
उदघआ : 1 : 529
दघआटअ : 1 : 529
कआदआ : 1 : 528
तआलअ : 1 : 528
पआधयअ : 1 : 528
णआमई : 1 : 528
ततअसअं : 1 : 528
शअकए : 1 : 526
कएलअ : 1 : 526
ऐरअ : 1 : 526
सअंदई : 1 : 525
शआखए : 1 : 525
तआई : 1 : 525
भअरऊ : 1 : 525
शवअचअ : 1 : 525
टआयअ : 1 : 525
तअमयआ : 1 : 524
मअततआ : 1 : 523
शरईमअं : 1 : 523
ठओकअ : 1 : 522
बआहयअ : 1 : 522
दअततअ : 1 : 522
टएबअ : 1 : 521
गरअंथअ : 1 : 521
तअतयआ : 1 : 520
तआणअ : 1 : 520
भआई : 1 : 519
वअघयआ : 1 : 518
सअतरअ : 1 : 518
मआनए : 1 : 518
शअंभअ : 1 : 517
तउझयआ : 1 : 517
यआबअ : 1 : 517
णउकअ : 1 : 516
उरवअ : 1 : 516
रवअरइ : 1 : 516
वआटआ : 1 : 515
ळअयअ : 1 : 514
वइकए : 1 : 513
मऐतरई : 1 : 513
जएअं : 1 : 512
शएजआ : 1 : 511
ऑफइ : 1 : 511
फइसअ : 1 : 511
रएकऑ : 1 : 511
कऑरडअ : 1 : 511
ळऊहअ : 1 : 511
पअशई : 1 : 510
लइनअ : 1 : 510
ऊळअ : 1 : 510
कषअयअ : 1 : 510
मईठअ : 1 : 510
तईचयआ : 1 : 509
गएमअ : 1 : 507
खअरई : 1 : 507
तआचआ : 1 : 506
सअबअ : 1 : 506
गअदआ : 1 : 505
अंधउ : 1 : 504
धउदउ : 1 : 504
वऋकषअ : 1 : 504
लईपअ : 1 : 504
फऊटअ : 1 : 504
सअनए : 1 : 504
वइखए : 1 : 504
पलआसटइ : 1 : 504
सआधयअ : 1 : 503
रईबअ : 1 : 503
आगई : 1 : 503
दआतअ : 1 : 503
पअलअं : 1 : 502
अंतऊ : 1 : 501
नयअथआ : 1 : 500
गआचए : 1 : 500
धअनअं : 1 : 499
नअंजअ : 1 : 499
अंयअ : 1 : 499
खएळई : 1 : 498
वआळऊ : 1 : 498
खअरओ : 1 : 498
मओफअ : 1 : 497
फअतअ : 1 : 497
वअरकअ : 1 : 496
हएशअ : 1 : 496
मओहई : 1 : 496
हईमअ : 1 : 496
कऑमअ : 1 : 496
तयआपऐ : 1 : 495
रषअभअ : 1 : 495
सआनए : 1 : 495
तओयअ : 1 : 495
छओटयआ : 1 : 494
कइमअ : 1 : 494
तएचआ : 1 : 493
डएवआ : 1 : 493
नआनआ : 1 : 493
बअसऊ : 1 : 493
इतयआ : 1 : 493
तयआदई : 1 : 493
कअठओ : 1 : 492
ठओरअ : 1 : 492
आपरअ : 1 : 492
ऊरजआ : 1 : 492
रवअतरअ : 1 : 491
तआजअ : 1 : 491
लआटअ : 1 : 491
शउभअ : 1 : 490
नओटई : 1 : 489
टईसअ : 1 : 489
औरअ : 1 : 489
लआडअ : 1 : 489
जआसतई : 1 : 489
सतईतअ : 1 : 489
तआकअ : 1 : 488
कअणयआ : 1 : 488
नऋतयअ : 1 : 488
लअकषयअ : 1 : 488
ढअचयआ : 1 : 488
शउभए : 1 : 488
भएचछआ : 1 : 488
ओरई : 1 : 487
सतअरआ : 1 : 486
सओनए : 1 : 486
शआधयअ : 1 : 485
वआकयअ : 1 : 485
बऍअं : 1 : 485
तयआचअं : 1 : 484
वअसअं : 1 : 484
चइमअ : 1 : 484
अटई : 1 : 484
कआळए : 1 : 484
रटअफओ : 1 : 483
यआपउ : 1 : 482
खऊनअ : 1 : 482
सअदए : 1 : 481
आदवआ : 1 : 481
वयआनए : 1 : 481
आभआ : 1 : 480
ततआधआ : 1 : 480
धआरई : 1 : 480
रअकषए : 1 : 480
नआसथअ : 1 : 480
सथअळई : 1 : 480
नइदआ : 1 : 479
सआवआ : 1 : 479
यआतरआ : 1 : 478
रयआदआ : 1 : 478
चऔथयआ : 1 : 478
फइलमअ : 1 : 478
अधई : 1 : 477
धईकषअ : 1 : 477
आलओ : 1 : 477
पईडइ : 1 : 476
तईचए : 1 : 475
बआसआ : 1 : 474
कइमई : 1 : 474
बएटअ : 1 : 474
मअसतअ : 1 : 473
टरअमपअ : 1 : 473
जऊनए : 1 : 473
बइहआ : 1 : 472
यअपई : 1 : 472
लअदअ : 1 : 471
पएपअ : 1 : 471
तएनए : 1 : 471
शउदधअ : 1 : 470
गअजअ : 1 : 470
ततवआचआ : 1 : 470
दयओगइ : 1 : 469
घयआवआ : 1 : 468
तआलआ : 1 : 467
कऔशअ : 1 : 467
शअलयअ : 1 : 467
पअगआ : 1 : 466
घअरए : 1 : 466
गएलओ : 1 : 466
वइदयउ : 1 : 465
दयउतअ : 1 : 465
लऐअं : 1 : 464
डअणआ : 1 : 464
मअकई : 1 : 464
तयएकई : 1 : 464
कएरअ : 1 : 463
चआरयआ : 1 : 463
रषआचयआ : 1 : 462
कअमअं : 1 : 462
बऑकसअ : 1 : 462
वएगआ : 1 : 462
सआमउ : 1 : 462
शअयइ : 1 : 461
यइतअ : 1 : 461
जउळअ : 1 : 461
ढअदइ : 1 : 461
जयआचए : 1 : 460
वअघअ : 1 : 460
कओडअ : 1 : 460
नयऊझई : 1 : 460
झईलअं : 1 : 460
गरउपअ : 1 : 458
णईहई : 1 : 458
बआइ : 1 : 458
डअसए : 1 : 457
बओरअ : 1 : 457
मऍचअ : 1 : 457
बएसटअ : 1 : 456
भअवयअ : 1 : 455
भआजयआ : 1 : 455
कअरणई : 1 : 455
आणऊ : 1 : 455
बअरयआ : 1 : 454
रयआचअ : 1 : 454
ढआई : 1 : 454
तऋतवआ : 1 : 452
तवआखआ : 1 : 452
नअषटअ : 1 : 451
भउजअ : 1 : 451
जयआचयआ : 1 : 451
कइशओ : 1 : 451
शओरअ : 1 : 451
परअदऊ : 1 : 450
दऊषअ : 1 : 450
घआतआ : 1 : 450
गअणइ : 1 : 450
णइतअ : 1 : 450
टअबऑ : 1 : 449
टआकऊ : 1 : 449
पउरई : 1 : 449
भइननअ : 1 : 448
टइपअ : 1 : 448
दयआवई : 1 : 447
हअतउ : 1 : 447
तउकई : 1 : 447
लइटअ : 1 : 447
णएशओ : 1 : 447
शओतसअ : 1 : 447
वइतरअ : 1 : 447
यआतरए : 1 : 446
वऋदधअ : 1 : 445
रअणअं : 1 : 445
नईचयआ : 1 : 445
उशइ : 1 : 445
शइरआ : 1 : 445
ळईबआ : 1 : 444
शआरई : 1 : 444
रईरइ : 1 : 444
झआइ : 1 : 444
शएटटई : 1 : 444
आगरअ : 1 : 444
ळअगअ : 1 : 443
कओअं : 1 : 442
ढअतए : 1 : 442
सऊरअ : 1 : 442
इरआ : 1 : 441
वआणई : 1 : 441
खआजअ : 1 : 441
जअगई : 1 : 441
शआखआ : 1 : 441
ततएतअ : 1 : 440
चअरचअ : 1 : 440
हऑलअ : 1 : 440
हआमअं : 1 : 439
धअनए : 1 : 439
हओयअ : 1 : 439
समआरअ : 1 : 438
उडडआ : 1 : 438
डडआणअ : 1 : 438
वहआवए : 1 : 438
खआदआ : 1 : 437
यआआ : 1 : 437
रथअकअ : 1 : 437
घआलए : 1 : 437
पओलअ : 1 : 436
नईटअ : 1 : 435
शरअणअ : 1 : 435
अधअ : 1 : 434
घयआवए : 1 : 434
खयएनए : 1 : 434
मअदयअ : 1 : 434
तओपअ : 1 : 433
बरएकअ : 1 : 433
जएशअ : 1 : 433
आसओ : 1 : 433
कअनआ : 1 : 432
यआवयअ : 1 : 431
कऋषणआ : 1 : 431
लयआकअ : 1 : 431
कषअपअ : 1 : 430
तअरऊ : 1 : 429
अंसकऋ : 1 : 428
सकऋतइ : 1 : 428
यअगअ : 1 : 428
दओषई : 1 : 428
टओकअ : 1 : 428
मआघआ : 1 : 426
घआरअ : 1 : 426
परअकऋ : 1 : 426
उडआ : 1 : 425
डआलई : 1 : 425
सआकषअ : 1 : 425
तअजजञअ : 1 : 424
वयआतअ : 1 : 424
अशअ : 1 : 424
मउळआ : 1 : 424
सआमओ : 1 : 424
हओमअ : 1 : 422
झआडए : 1 : 421
दएखआ : 1 : 421
खआवआ : 1 : 421
मअटअ : 1 : 421
टओलअ : 1 : 421
हअळआ : 1 : 421
षएतअ : 1 : 420
हअळयआ : 1 : 420
पओचअ : 1 : 420
रतअवअ : 1 : 420
मअचअ : 1 : 419
दअगरअ : 1 : 419
असवअ : 1 : 418
सवअसथअ : 1 : 418
भआतअ : 1 : 418
यउगअ : 1 : 418
इसलआ : 1 : 418
सलआमअ : 1 : 418
जअडअ : 1 : 418
पइवअ : 1 : 418
घओषइ : 1 : 417
चयआशई : 1 : 417
समऋतई : 1 : 417
आनइ : 1 : 417
वइठठअ : 1 : 416
ठठअलअ : 1 : 416
सअकरअ : 1 : 416
कअजआ : 1 : 416
नआटयअ : 1 : 416
उभई : 1 : 416
खआलअ : 1 : 416
षअधए : 1 : 415
भआडए : 1 : 415
कअकषअ : 1 : 414
कइतयए : 1 : 413
णईयअ : 1 : 413
तआरई : 1 : 412
रईखअ : 1 : 412
अडई : 1 : 412
डईचअ : 1 : 412
जइवअं : 1 : 412
रअगउ : 1 : 411
गउतई : 1 : 411
चऔधअ : 1 : 411
धअरई : 1 : 411
सओसआ : 1 : 411
तअजञअ : 1 : 411
वइवए : 1 : 410
वएकअ : 1 : 410
मआई : 1 : 409
बअऱयआ : 1 : 409
ऱयआचअ : 1 : 409
अंसओ : 1 : 408
परआमआ : 1 : 407
मआणइ : 1 : 407
दएचयआ : 1 : 407
हउमअ : 1 : 407
नइघऊ : 1 : 407
अजञआ : 1 : 407
जञआतअ : 1 : 407
अनयआ : 1 : 407
लअअँ : 1 : 407
वहअतअं : 1 : 406
अचऊ : 1 : 406
तएलआ : 1 : 406
दयओजअ : 1 : 404
पअंधअ : 1 : 404
धअरआ : 1 : 404
धयएयअ : 1 : 404
हएकटअ : 1 : 404
यअंतअ : 1 : 404
फरआनसअ : 1 : 403
तआतकआ : 1 : 402
हआतमआ : 1 : 402
घआनए : 1 : 402
तइथई : 1 : 402
रवएकषअ : 1 : 401
दआचअ : 1 : 401
कषअणए : 1 : 401
वइषयअ : 1 : 400
जआणए : 1 : 400
बअनआ : 1 : 400
भईषअ : 1 : 399
फएटआ : 1 : 399
चएननअ : 1 : 398
ननअई : 1 : 398
परआअं : 1 : 398
वयआखयआ : 1 : 398
लअभऊ : 1 : 397
जयअमअं : 1 : 397
ततवआचयआ : 1 : 397
षठअभआ : 1 : 396
थओडई : 1 : 396
उललअं : 1 : 396
ललअंघअ : 1 : 396
कअवई : 1 : 395
बअचअ : 1 : 395
बईयआ : 1 : 394
दआचयआ : 1 : 394
पएयअ : 1 : 393
लयआहई : 1 : 393
दअलइ : 1 : 393
ठआकऊ : 1 : 391
गओळयआ : 1 : 391
मआलआ : 1 : 391
कईसअ : 1 : 391
ळअतओ : 1 : 391
हईयए : 1 : 390
कअयआ : 1 : 390
डअनअ : 1 : 390
गअंगआ : 1 : 390
सअपअ : 1 : 389
यअयओ : 1 : 389
यअचयआ : 1 : 388
ठअरए : 1 : 388
मअनवअ : 1 : 388
नवअयअ : 1 : 388
लआदए : 1 : 388
जआलआ : 1 : 387
लअतए : 1 : 387
शरआअं : 1 : 387
ततअरए : 1 : 387
सआफअ : 1 : 387
गरआफअ : 1 : 387
खयआतअ : 1 : 386
दयआवआ : 1 : 386
सतरअजञअ : 1 : 386
अखइ : 1 : 386
परआमउ : 1 : 385
खयआनए : 1 : 385
वअहअ : 1 : 385
ढआकआ : 1 : 384
भइनअं : 1 : 384
दएडअ : 1 : 384
सअमऋ : 1 : 383
मऋदधअ : 1 : 383
जइथए : 1 : 383
फरइकए : 1 : 382
मउलअं : 1 : 382
खआपअ : 1 : 382
हउजअ : 1 : 382
खउपअ : 1 : 381
शइलपअ : 1 : 381
अंपए : 1 : 381
परओतसआ : 1 : 381
जईए : 1 : 381
धअरऊ : 1 : 380
रएसए : 1 : 380
सतआनई : 1 : 379
कषअपरअ : 1 : 379
कअतरइ : 1 : 378
सआरए : 1 : 378
मआफअ : 1 : 378
वएसटअ : 1 : 376
तकआलई : 1 : 375
मएरआ : 1 : 375
णआलयआ : 1 : 375
कअरतअ : 1 : 375
रतअवयअ : 1 : 375
सथआयई : 1 : 375
षकअरआ : 1 : 375
उदभअ : 1 : 374
दभअवअ : 1 : 374
उळअ : 1 : 374
नएलआ : 1 : 374
वअकई : 1 : 374
कईलअ : 1 : 374
गएवअ : 1 : 374
रयआदइ : 1 : 374
दइतअ : 1 : 374
अमऋ : 1 : 373
फअळए : 1 : 372
लआतऊ : 1 : 372
तऊरअ : 1 : 372
फइरयआ : 1 : 372
णईपउ : 1 : 371
घअटटअ : 1 : 371
हअजए : 1 : 371
जएरई : 1 : 371
गआणई : 1 : 371
कअऱअ : 1 : 370
यअतई : 1 : 370
ढअतयआ : 1 : 370
रएडअ : 1 : 370
शइखअ : 1 : 370
बअंदओ : 1 : 370
दओबअ : 1 : 370
बअसतअ : 1 : 370
थअकआ : 1 : 369
मआझअं : 1 : 369
कअंटआ : 1 : 369
फऍशअ : 1 : 368
लउटअ : 1 : 368
कषआलआ : 1 : 368
वऐभअ : 1 : 368
अनअं : 1 : 367
शइललअ : 1 : 367
ललअकअ : 1 : 367
कइललयआ : 1 : 367
दउधआ : 1 : 367
बअरफअ : 1 : 367
हअनए : 1 : 367
हअममअ : 1 : 366
ममअदअ : 1 : 366
डइझए : 1 : 366
झएलअ : 1 : 366
धअडआ : 1 : 366
उशई : 1 : 366
कअरषइ : 1 : 366
रषइतअ : 1 : 366
दईचयआ : 1 : 365
शएकअ : 1 : 365
कअडओ : 1 : 365
ऑकसअ : 1 : 365
कआकआ : 1 : 365
ययअकअ : 1 : 365
कओठअ : 1 : 364
ठअडई : 1 : 364
सतइतवअ : 1 : 364
थओडअ : 1 : 364
डअकयआ : 1 : 364
बऑसअ : 1 : 364
हइमए : 1 : 364
उपओ : 1 : 364
सतअकए : 1 : 364
सऔरअ : 1 : 363
मआसटअ : 1 : 363
उडई : 1 : 362
कअतवअ : 1 : 361
गउडअ : 1 : 361
ळअणअ : 1 : 361
मअगरई : 1 : 360
रअशअ : 1 : 360
षटरआचयआ : 1 : 360
सअजआ : 1 : 360
यउअ : 1 : 359
चअकरअ : 1 : 359
शएतआ : 1 : 359
शआलए : 1 : 359
लएयअ : 1 : 359
षकअरई : 1 : 359
टएसटअ : 1 : 358
वइशआ : 1 : 358
शआलअ : 1 : 358
कषआनए : 1 : 357
नअजआ : 1 : 357
गऋतई : 1 : 357
मआरकअ : 1 : 357
हअललए : 1 : 356
वहआवई : 1 : 355
सइटई : 1 : 355
नईवअ : 1 : 355
ततअपअ : 1 : 354
वआहऊ : 1 : 354
अरजउ : 1 : 353
रजउनअ : 1 : 353
बएसअ : 1 : 353
ओतसअ : 1 : 353
कषअनए : 1 : 353
कतईलआ : 1 : 353
णअतओ : 1 : 353
घआचए : 1 : 352
फअंडअ : 1 : 352
